OrderDetail_ID;Order_ID;Product_ID;Quantity_Ordered;Unit_Price
36650;18295;151;1;217.89
36651;18295;93;1;177.21
36652;18295;118;1;124.38
36653;18296;58;1;102.92
36654;18297;11;1;36.4
36655;18297;113;1;106.52
36656;18298;211;1;160.17
36657;18299;229;1;232.37
36658;18299;177;1;164.66
36659;18299;174;1;225.56
36660;18300;23;1;193.31
36661;18300;43;1;195.34
36662;18300;30;1;147.47
36663;18301;31;1;125.17
36664;18302;172;1;113.63
36665;18302;80;1;48.15
36666;18302;35;1;222.26
36667;18303;80;1;48.15
36668;18304;87;1;146.49
36669;18305;128;1;65.81
36670;18305;30;1;147.47
36671;18305;71;4;150.86
36672;18306;76;1;60.77
36673;18306;89;1;38.41
36674;18306;58;4;102.92
36675;18307;12;1;130.12
36676;18308;27;1;186.78
36677;18309;23;1;193.31
36678;18309;219;1;209.82
36679;18309;151;1;217.89
36680;18310;227;1;189.22
36681;18310;130;1;207.85
36682;18310;162;1;220.77
36683;18311;58;2;102.92
36684;18311;152;1;239.07
36685;18311;113;1;106.52
36686;18312;224;1;18.96
36687;18312;197;1;165.51
36688;18313;80;1;48.15
36689;18313;129;1;149.07
36690;18314;17;1;17.74
36691;18314;114;1;61.35
36692;18314;8;1;165.71
36693;18315;222;1;72.86
36694;18315;13;1;185.44
36695;18316;217;1;180.26
36696;18317;230;1;89.12
36697;18318;121;1;22.47
36698;18319;112;1;94.15
36699;18319;180;1;108.16
36700;18320;104;1;57.92
36701;18320;97;1;24.6
36702;18321;225;1;33.04
36703;18322;28;1;248.12
36704;18323;87;1;146.49
36705;18324;189;1;212.18
36706;18324;175;1;89.99
36707;18324;226;1;243.89
36708;18325;196;1;132.25
36709;18325;71;1;150.86
36710;18326;48;1;64.29
36711;18327;215;1;76.3
36712;18327;23;1;193.31
36713;18328;161;1;84.88
36714;18328;13;1;185.44
36715;18329;24;1;47.62
36716;18329;117;1;159.32
36717;18329;67;1;73.87
36718;18330;141;1;58.8
36719;18330;167;1;32.21
36720;18330;140;1;208.97
36721;18331;95;1;180.29
36722;18331;120;1;55.89
36723;18332;107;1;178.94
36724;18332;123;1;229.65
36725;18333;204;1;171.87
36726;18334;21;1;171.65
36727;18334;19;1;49.63
36728;18334;136;1;97.4
36729;18335;49;1;175.16
36730;18336;80;1;48.15
36731;18336;145;1;130.8
36732;18336;122;1;67.86
36733;18337;4;1;54.2
36734;18337;157;1;79.55
36735;18337;223;1;229.71
36736;18338;81;1;222.76
36737;18338;139;1;175.88
36738;18339;59;1;156.13
36739;18339;2;1;12.72
36740;18340;102;1;176.48
36741;18341;116;1;168.32
36742;18341;40;1;48.02
36743;18342;6;1;204.99
36744;18342;210;1;80.02
36745;18342;4;1;54.2
36746;18343;219;1;209.82
36747;18344;176;1;112.06
36748;18344;221;1;19.28
36749;18345;90;1;36.68
36750;18346;65;1;98.6
36751;18346;50;1;189.18
36752;18346;45;1;178.73
36753;18347;204;1;171.87
36754;18348;43;1;195.34
36755;18349;3;1;73.73
36756;18349;53;1;189.53
36757;18350;34;1;33.79
36758;18350;75;1;213.58
36759;18350;226;1;243.89
36760;18351;2;1;12.72
36761;18351;199;1;121.16
36762;18352;110;1;66.06
36763;18352;82;1;33.3
36764;18353;217;1;180.26
36765;18353;1;1;117.98
36766;18354;16;1;12.55
36767;18355;160;1;212.18
36768;18355;122;1;67.86
36769;18355;21;1;171.65
36770;18356;58;1;102.92
36771;18356;29;1;46.34
36772;18357;93;1;177.21
36773;18357;129;1;149.07
36774;18358;94;1;211.33
36775;18358;178;1;186.22
36776;18358;29;1;46.34
36777;18359;181;1;249.59
36778;18359;61;1;52.51
36779;18359;119;1;243.06
36780;18360;80;1;48.15
36781;18361;113;1;106.52
36782;18361;24;1;47.62
36783;18362;194;1;51.99
36784;18363;35;1;222.26
36785;18364;195;1;110.79
36786;18364;136;2;97.4
36787;18364;12;1;130.12
36788;18365;129;1;149.07
36789;18365;102;1;176.48
36790;18366;124;1;163.33
36791;18366;210;1;80.02
36792;18366;33;1;208.89
36793;18367;96;1;38.3
36794;18368;120;1;55.89
36795;18368;31;1;125.17
36796;18369;147;1;101.67
36797;18369;165;1;71.92
36798;18369;194;1;51.99
36799;18370;110;1;66.06
36800;18370;69;1;161.21
36801;18370;38;1;202.13
36802;18371;129;1;149.07
36803;18371;163;1;240.47
36804;18372;226;1;243.89
36805;18373;187;1;118.86
36806;18373;45;1;178.73
36807;18373;165;1;71.92
36808;18374;205;1;231.97
36809;18374;158;1;247.62
36810;18374;203;1;85.77
36811;18375;176;1;112.06
36812;18375;125;1;60.54
36813;18375;116;1;168.32
36814;18376;226;1;243.89
36815;18376;224;1;18.96
36816;18377;9;1;193.42
36817;18377;223;1;229.71
36818;18377;122;1;67.86
36819;18378;97;1;24.6
36820;18379;8;1;165.71
36821;18380;59;1;156.13
36822;18380;62;1;113.39
36823;18381;208;1;249.61
36824;18382;6;1;204.99
36825;18382;102;1;176.48
36826;18382;198;1;188.45
36827;18383;117;1;159.32
36828;18383;84;1;186.77
36829;18383;211;1;160.17
36830;18384;48;1;64.29
36831;18385;205;1;231.97
36832;18385;38;1;202.13
36833;18385;87;1;146.49
36834;18386;56;1;134.42
36835;18386;72;1;98.97
36836;18386;46;1;106.65
36837;18387;153;1;151.7
36838;18387;206;1;108.27
36839;18387;60;1;140.07
36840;18388;147;1;101.67
36841;18388;27;1;186.78
36842;18388;174;1;225.56
36843;18389;140;1;208.97
36844;18390;179;1;36.71
36845;18391;102;1;176.48
36846;18391;69;1;161.21
36847;18391;162;1;220.77
36848;18392;180;1;108.16
36849;18392;142;1;61.92
36850;18392;26;1;25.99
36851;18393;116;1;168.32
36852;18393;152;1;239.07
36853;18394;86;1;222.35
36854;18394;85;1;158.91
36855;18395;40;1;48.02
36856;18395;157;1;79.55
36857;18396;127;1;54.99
36858;18396;7;1;223.64
36859;18396;54;1;40.22
36860;18397;43;1;195.34
36861;18397;95;1;180.29
36862;18397;24;1;47.62
36863;18398;126;1;42.48
36864;18398;228;1;203.13
36865;18399;167;1;32.21
36866;18399;80;1;48.15
36867;18400;175;1;89.99
36868;18400;127;1;54.99
36869;18400;80;1;48.15
36870;18401;3;1;73.73
36871;18401;140;1;208.97
36872;18402;140;1;208.97
36873;18403;59;1;156.13
36874;18403;22;1;92.1
36875;18404;39;1;69.09
36876;18404;199;1;121.16
36877;18405;140;1;208.97
36878;18406;73;1;205.85
36879;18406;159;1;209.9
36880;18406;103;1;38.86
36881;18407;179;1;36.71
36882;18407;125;1;60.54
36883;18407;34;1;33.79
36884;18408;2;1;12.72
36885;18408;44;1;123.75
36886;18408;176;1;112.06
36887;18409;138;1;99.43
36888;18409;54;1;40.22
36889;18410;108;1;55.35
36890;18410;72;1;98.97
36891;18411;95;1;180.29
36892;18411;63;1;164.41
36893;18412;191;1;128.75
36894;18412;6;1;204.99
36895;18413;227;1;189.22
36896;18414;223;1;229.71
36897;18414;205;1;231.97
36898;18415;66;1;242.01
36899;18415;178;1;186.22
36900;18416;95;1;180.29
36901;18417;18;5;45.71
36902;18417;163;1;240.47
36903;18417;152;1;239.07
36904;18418;127;1;54.99
36905;18418;221;1;19.28
36906;18419;128;1;65.81
36907;18420;150;1;70.98
36908;18420;21;5;171.65
36909;18421;31;2;125.17
36910;18421;140;1;208.97
36911;18421;36;2;59.05
36912;18422;150;1;70.98
36913;18422;84;1;186.77
36914;18423;150;1;70.98
36915;18423;19;4;49.63
36916;18424;44;1;123.75
36917;18425;50;2;189.18
36918;18425;176;1;112.06
36919;18426;215;1;76.3
36920;18426;142;1;61.92
36921;18427;84;1;186.77
36922;18427;75;4;213.58
36923;18427;58;4;102.92
36924;18428;11;1;36.4
36925;18428;137;1;64.38
36926;18429;193;1;242.11
36927;18429;147;1;101.67
36928;18429;7;1;223.64
36929;18430;28;1;248.12
36930;18430;122;1;67.86
36931;18431;185;1;68.75
36932;18432;93;1;177.21
36933;18432;131;1;174.68
36934;18432;36;2;59.05
36935;18433;229;1;232.37
36936;18433;193;1;242.11
36937;18433;197;1;165.51
36938;18434;222;1;72.86
36939;18434;145;1;130.8
36940;18435;184;1;180.32
36941;18436;119;1;243.06
36942;18436;166;1;238.06
36943;18437;88;1;151.25
36944;18437;101;1;198.7
36945;18437;143;1;239.58
36946;18438;229;1;232.37
36947;18439;163;1;240.47
36948;18439;66;1;242.01
36949;18440;185;1;68.75
36950;18440;14;1;230.41
36951;18441;29;1;46.34
36952;18441;107;1;178.94
36953;18441;206;1;108.27
36954;18442;88;1;151.25
36955;18442;66;1;242.01
36956;18443;223;1;229.71
36957;18443;60;1;140.07
36958;18443;75;1;213.58
36959;18444;60;1;140.07
36960;18444;11;5;36.4
36961;18445;176;1;112.06
36962;18446;52;1;35.9
36963;18447;16;5;12.55
36964;18448;115;1;86.97
36965;18448;34;1;33.79
36966;18448;86;1;222.35
36967;18449;46;1;106.65
36968;18449;115;1;86.97
36969;18450;111;1;152.86
36970;18450;203;1;85.77
36971;18451;4;1;54.2
36972;18451;16;3;12.55
36973;18452;212;1;72.99
36974;18453;218;1;13.72
36975;18453;25;2;242.91
36976;18454;99;1;108.39
36977;18454;102;1;176.48
36978;18455;109;1;120.84
36979;18456;108;1;55.35
36980;18456;122;1;67.86
36981;18457;78;1;152.37
36982;18457;6;4;204.99
36983;18457;146;1;10.07
36984;18458;115;1;86.97
36985;18459;141;1;58.8
36986;18459;36;1;59.05
36987;18460;137;1;64.38
36988;18460;81;1;222.76
36989;18460;91;1;194.98
36990;18461;181;1;249.59
36991;18461;94;1;211.33
36992;18461;210;1;80.02
36993;18462;12;3;130.12
36994;18463;96;1;38.3
36995;18463;72;1;98.97
36996;18464;186;1;192.46
36997;18464;171;1;234.46
36998;18465;56;1;134.42
36999;18465;204;1;171.87
37000;18465;214;1;64.49
37001;18466;150;1;70.98
37002;18466;199;1;121.16
37003;18467;156;1;94.51
37004;18467;198;1;188.45
37005;18468;58;1;102.92
37006;18468;92;1;68.72
37007;18468;128;3;65.81
37008;18469;103;2;38.86
37009;18469;33;1;208.89
37010;18469;121;5;22.47
37011;18470;212;1;72.99
37012;18470;62;1;113.39
37013;18471;44;1;123.75
37014;18471;91;1;194.98
37015;18471;120;2;55.89
37016;18472;191;1;128.75
37017;18472;48;1;64.29
37018;18473;11;1;36.4
37019;18473;190;1;31.14
37020;18474;155;1;95.15
37021;18474;38;1;202.13
37022;18475;10;1;227.3
37023;18475;183;1;57.24
37024;18476;12;1;130.12
37025;18476;211;1;160.17
37026;18476;46;1;106.65
37027;18477;209;1;134.77
37028;18478;87;1;146.49
37029;18478;101;1;198.7
37030;18478;56;1;134.42
37031;18479;102;2;176.48
37032;18480;126;3;42.48
37033;18481;143;1;239.58
37034;18481;170;1;61.51
37035;18481;27;1;186.78
37036;18482;220;1;246.03
37037;18482;26;1;25.99
37038;18482;69;1;161.21
37039;18483;86;1;222.35
37040;18483;217;1;180.26
37041;18483;229;1;232.37
37042;18484;188;1;73.14
37043;18485;168;1;144.77
37044;18485;133;4;51.58
37045;18486;172;1;113.63
37046;18487;152;1;239.07
37047;18487;214;1;64.49
37048;18487;80;1;48.15
37049;18488;36;1;59.05
37050;18489;63;1;164.41
37051;18489;105;2;47.64
37052;18489;48;1;64.29
37053;18490;184;1;180.32
37054;18490;76;1;60.77
37055;18491;129;1;149.07
37056;18491;110;2;66.06
37057;18492;94;1;211.33
37058;18493;194;1;51.99
37059;18494;60;1;140.07
37060;18494;41;1;51.6
37061;18494;133;1;51.58
37062;18495;70;1;71.93
37063;18495;110;1;66.06
37064;18495;155;1;95.15
37065;18496;44;1;123.75
37066;18496;15;1;90.69
37067;18497;134;1;194
37068;18497;97;1;24.6
37069;18497;87;1;146.49
37070;18498;29;1;46.34
37071;18499;130;1;207.85
37072;18499;48;1;64.29
37073;18499;58;1;102.92
37074;18500;181;1;249.59
37075;18501;228;1;203.13
37076;18501;157;2;79.55
37077;18502;199;1;121.16
37078;18502;185;4;68.75
37079;18503;40;1;48.02
37080;18503;61;1;52.51
37081;18503;9;1;193.42
37082;18504;160;1;212.18
37083;18504;85;1;158.91
37084;18504;17;1;17.74
37085;18505;173;3;48.55
37086;18505;30;1;147.47
37087;18505;216;1;56.92
37088;18506;33;1;208.89
37089;18507;143;1;239.58
37090;18507;217;1;180.26
37091;18507;200;2;118.67
37092;18508;135;1;191.95
37093;18508;190;5;31.14
37094;18509;193;1;242.11
37095;18509;100;1;238.96
37096;18510;36;1;59.05
37097;18511;188;1;73.14
37098;18512;181;1;249.59
37099;18513;206;1;108.27
37100;18514;204;2;171.87
37101;18514;14;1;230.41
37102;18515;221;1;19.28
37103;18515;15;1;90.69
37104;18516;205;3;231.97
37105;18516;124;1;163.33
37106;18516;53;1;189.53
37107;18517;173;3;48.55
37108;18518;195;1;110.79
37109;18519;156;5;94.51
37110;18519;50;1;189.18
37111;18519;216;1;56.92
37112;18520;110;1;66.06
37113;18520;136;1;97.4
37114;18521;145;1;130.8
37115;18522;89;1;38.41
37116;18522;76;1;60.77
37117;18522;186;1;192.46
37118;18523;207;1;81.04
37119;18523;96;1;38.3
37120;18523;5;1;13.58
37121;18524;143;1;239.58
37122;18524;23;1;193.31
37123;18525;93;1;177.21
37124;18526;32;1;227.17
37125;18527;51;1;148.57
37126;18527;18;1;45.71
37127;18528;214;1;64.49
37128;18529;10;1;227.3
37129;18529;26;1;25.99
37130;18530;84;1;186.77
37131;18530;109;1;120.84
37132;18531;128;1;65.81
37133;18531;202;1;105.41
37134;18531;143;1;239.58
37135;18532;222;1;72.86
37136;18533;30;1;147.47
37137;18533;133;1;51.58
37138;18534;125;1;60.54
37139;18534;92;1;68.72
37140;18534;136;1;97.4
37141;18535;201;1;33.2
37142;18535;176;1;112.06
37143;18535;203;1;85.77
37144;18536;215;1;76.3
37145;18536;32;1;227.17
37146;18536;154;1;20.78
37147;18537;125;1;60.54
37148;18538;161;1;84.88
37149;18538;25;1;242.91
37150;18538;62;1;113.39
37151;18539;178;1;186.22
37152;18540;95;1;180.29
37153;18541;97;1;24.6
37154;18541;122;1;67.86
37155;18541;26;1;25.99
37156;18542;212;1;72.99
37157;18542;148;1;216.26
37158;18543;115;1;86.97
37159;18544;62;1;113.39
37160;18544;40;1;48.02
37161;18544;37;1;242.2
37162;18545;90;1;36.68
37163;18545;209;1;134.77
37164;18545;133;1;51.58
37165;18546;132;1;96.16
37166;18547;100;1;238.96
37167;18547;4;1;54.2
37168;18548;174;1;225.56
37169;18548;19;1;49.63
37170;18548;207;1;81.04
37171;18549;155;1;95.15
37172;18550;56;1;134.42
37173;18550;178;1;186.22
37174;18550;117;1;159.32
37175;18551;73;1;205.85
37176;18552;165;1;71.92
37177;18553;172;1;113.63
37178;18554;135;1;191.95
37179;18555;85;1;158.91
37180;18555;7;1;223.64
37181;18556;202;1;105.41
37182;18556;136;1;97.4
37183;18557;217;1;180.26
37184;18558;66;1;242.01
37185;18559;203;1;85.77
37186;18560;142;1;61.92
37187;18560;174;1;225.56
37188;18560;218;1;13.72
37189;18561;178;1;186.22
37190;18561;124;1;163.33
37191;18561;27;1;186.78
37192;18562;4;5;54.2
37193;18562;9;1;193.42
37194;18563;202;1;105.41
37195;18563;143;1;239.58
37196;18563;17;1;17.74
37197;18564;20;1;179.46
37198;18564;107;1;178.94
37199;18565;146;1;10.07
37200;18565;116;1;168.32
37201;18565;72;1;98.97
37202;18566;167;1;32.21
37203;18566;29;1;46.34
37204;18566;125;1;60.54
37205;18567;148;1;216.26
37206;18567;219;1;209.82
37207;18567;174;1;225.56
37208;18568;84;1;186.77
37209;18569;123;1;229.65
37210;18570;87;1;146.49
37211;18571;104;1;57.92
37212;18571;155;1;95.15
37213;18572;5;1;13.58
37214;18572;99;1;108.39
37215;18573;112;1;94.15
37216;18573;110;1;66.06
37217;18573;124;1;163.33
37218;18574;122;1;67.86
37219;18575;22;1;92.1
37220;18576;192;1;51.29
37221;18576;194;1;51.99
37222;18577;175;1;89.99
37223;18577;79;1;188.4
37224;18578;42;1;211.73
37225;18578;159;1;209.9
37226;18578;106;1;246.24
37227;18579;166;1;238.06
37228;18579;66;2;242.01
37229;18579;31;1;125.17
37230;18580;122;1;67.86
37231;18581;65;2;98.6
37232;18581;117;1;159.32
37233;18582;10;1;227.3
37234;18582;107;1;178.94
37235;18583;44;1;123.75
37236;18583;139;1;175.88
37237;18583;227;1;189.22
37238;18584;135;1;191.95
37239;18584;174;1;225.56
37240;18584;211;1;160.17
37241;18585;140;1;208.97
37242;18586;223;1;229.71
37243;18586;209;1;134.77
37244;18587;132;1;96.16
37245;18587;116;1;168.32
37246;18587;153;1;151.7
37247;18588;105;3;47.64
37248;18588;54;5;40.22
37249;18589;3;1;73.73
37250;18590;226;1;243.89
37251;18590;79;5;188.4
37252;18590;5;1;13.58
37253;18591;58;2;102.92
37254;18591;218;1;13.72
37255;18591;71;1;150.86
37256;18592;116;1;168.32
37257;18593;113;1;106.52
37258;18593;123;1;229.65
37259;18593;183;1;57.24
37260;18594;193;1;242.11
37261;18594;169;1;218.18
37262;18595;220;1;246.03
37263;18596;123;1;229.65
37264;18596;63;4;164.41
37265;18597;110;1;66.06
37266;18598;148;1;216.26
37267;18598;112;1;94.15
37268;18598;165;1;71.92
37269;18599;224;1;18.96
37270;18600;166;1;238.06
37271;18600;188;1;73.14
37272;18600;55;3;103.97
37273;18601;35;1;222.26
37274;18601;49;4;175.16
37275;18602;158;1;247.62
37276;18602;110;1;66.06
37277;18602;230;1;89.12
37278;18603;53;1;189.53
37279;18603;79;1;188.4
37280;18604;152;1;239.07
37281;18605;105;1;47.64
37282;18605;52;1;35.9
37283;18605;131;1;174.68
37284;18606;55;1;103.97
37285;18607;212;3;72.99
37286;18607;218;4;13.72
37287;18608;61;1;52.51
37288;18608;54;1;40.22
37289;18608;51;1;148.57
37290;18609;157;1;79.55
37291;18610;154;1;20.78
37292;18610;178;3;186.22
37293;18611;208;1;249.61
37294;18611;211;5;160.17
37295;18611;18;1;45.71
37296;18612;195;4;110.79
37297;18612;3;1;73.73
37298;18613;112;1;94.15
37299;18614;7;1;223.64
37300;18615;35;1;222.26
37301;18615;198;2;188.45
37302;18616;131;1;174.68
37303;18617;167;1;32.21
37304;18618;174;3;225.56
37305;18619;7;1;223.64
37306;18619;114;1;61.35
37307;18619;165;1;71.92
37308;18620;143;1;239.58
37309;18620;69;1;161.21
37310;18621;19;1;49.63
37311;18622;82;1;33.3
37312;18622;178;4;186.22
37313;18623;109;1;120.84
37314;18623;32;1;227.17
37315;18623;30;1;147.47
37316;18624;111;1;152.86
37317;18624;11;1;36.4
37318;18625;4;1;54.2
37319;18625;65;1;98.6
37320;18625;83;1;243.87
37321;18626;108;1;55.35
37322;18627;169;1;218.18
37323;18627;217;3;180.26
37324;18627;58;1;102.92
37325;18628;207;2;81.04
37326;18629;192;4;51.29
37327;18629;157;1;79.55
37328;18630;212;1;72.99
37329;18630;169;1;218.18
37330;18631;215;4;76.3
37331;18631;112;1;94.15
37332;18631;107;1;178.94
37333;18632;149;1;97.29
37334;18633;155;1;95.15
37335;18633;217;5;180.26
37336;18633;82;1;33.3
37337;18634;50;1;189.18
37338;18634;214;4;64.49
37339;18634;202;1;105.41
37340;18635;199;4;121.16
37341;18635;34;1;33.79
37342;18636;130;1;207.85
37343;18637;199;3;121.16
37344;18638;219;3;209.82
37345;18639;63;1;164.41
37346;18639;122;1;67.86
37347;18640;177;1;164.66
37348;18641;55;1;103.97
37349;18642;10;1;227.3
37350;18642;173;1;48.55
37351;18643;74;1;249.74
37352;18644;216;5;56.92
37353;18644;226;1;243.89
37354;18645;124;1;163.33
37355;18646;111;1;152.86
37356;18646;167;1;32.21
37357;18646;78;1;152.37
37358;18647;217;2;180.26
37359;18647;30;1;147.47
37360;18647;102;1;176.48
37361;18648;41;1;51.6
37362;18649;184;3;180.32
37363;18650;71;1;150.86
37364;18650;160;1;212.18
37365;18650;46;1;106.65
37366;18651;58;1;102.92
37367;18651;56;1;134.42
37368;18651;177;1;164.66
37369;18652;60;1;140.07
37370;18653;182;5;67.54
37371;18653;38;1;202.13
37372;18653;61;1;52.51
37373;18654;32;1;227.17
37374;18654;37;1;242.2
37375;18655;104;1;57.92
37376;18656;32;1;227.17
37377;18657;183;1;57.24
37378;18658;76;1;60.77
37379;18658;156;1;94.51
37380;18659;23;1;193.31
37381;18659;110;1;66.06
37382;18660;25;1;242.91
37383;18661;104;1;57.92
37384;18661;66;1;242.01
37385;18661;85;1;158.91
37386;18662;57;1;132.83
37387;18663;6;1;204.99
37388;18663;199;1;121.16
37389;18664;17;1;17.74
37390;18665;53;1;189.53
37391;18665;121;1;22.47
37392;18666;100;1;238.96
37393;18666;48;1;64.29
37394;18667;83;1;243.87
37395;18667;172;1;113.63
37396;18667;143;1;239.58
37397;18668;215;1;76.3
37398;18668;212;1;72.99
37399;18668;197;1;165.51
37400;18669;165;1;71.92
37401;18669;171;1;234.46
37402;18670;195;1;110.79
37403;18670;27;1;186.78
37404;18671;56;1;134.42
37405;18672;26;1;25.99
37406;18673;134;1;194
37407;18673;155;1;95.15
37408;18673;15;1;90.69
37409;18674;208;1;249.61
37410;18675;123;1;229.65
37411;18675;171;1;234.46
37412;18676;16;1;12.55
37413;18676;17;1;17.74
37414;18676;126;1;42.48
37415;18677;34;1;33.79
37416;18677;62;1;113.39
37417;18677;185;1;68.75
37418;18678;104;1;57.92
37419;18679;126;1;42.48
37420;18680;110;1;66.06
37421;18681;196;1;132.25
37422;18681;43;1;195.34
37423;18681;94;1;211.33
37424;18682;115;1;86.97
37425;18682;14;1;230.41
37426;18682;45;1;178.73
37427;18683;65;1;98.6
37428;18684;67;1;73.87
37429;18684;227;1;189.22
37430;18685;211;1;160.17
37431;18686;11;1;36.4
37432;18686;61;1;52.51
37433;18687;181;1;249.59
37434;18687;102;1;176.48
37435;18688;170;1;61.51
37436;18688;8;1;165.71
37437;18688;161;1;84.88
37438;18689;107;3;178.94
37439;18689;100;4;238.96
37440;18690;230;1;89.12
37441;18690;71;1;150.86
37442;18691;39;1;69.09
37443;18691;65;1;98.6
37444;18692;131;3;174.68
37445;18693;131;5;174.68
37446;18693;80;1;48.15
37447;18694;111;1;152.86
37448;18695;19;1;49.63
37449;18695;3;1;73.73
37450;18695;44;1;123.75
37451;18696;212;1;72.99
37452;18696;202;1;105.41
37453;18697;139;1;175.88
37454;18698;51;1;148.57
37455;18698;5;1;13.58
37456;18698;196;1;132.25
37457;18699;68;1;181.03
37458;18700;98;1;100.97
37459;18700;176;1;112.06
37460;18700;121;3;22.47
37461;18701;154;1;20.78
37462;18701;8;1;165.71
37463;18701;207;1;81.04
37464;18702;89;1;38.41
37465;18702;1;1;117.98
37466;18703;15;1;90.69
37467;18704;151;1;217.89
37468;18704;123;1;229.65
37469;18704;104;3;57.92
37470;18705;79;1;188.4
37471;18705;94;2;211.33
37472;18705;145;1;130.8
37473;18706;68;1;181.03
37474;18706;182;1;67.54
37475;18707;176;1;112.06
37476;18708;42;1;211.73
37477;18708;110;1;66.06
37478;18708;215;1;76.3
37479;18709;230;1;89.12
37480;18709;126;1;42.48
37481;18709;5;1;13.58
37482;18710;229;1;232.37
37483;18710;20;1;179.46
37484;18711;87;1;146.49
37485;18712;202;1;105.41
37486;18712;165;1;71.92
37487;18712;161;1;84.88
37488;18713;11;1;36.4
37489;18713;205;1;231.97
37490;18714;206;1;108.27
37491;18714;62;1;113.39
37492;18715;34;1;33.79
37493;18715;77;1;23.76
37494;18716;197;1;165.51
37495;18717;6;1;204.99
37496;18717;190;1;31.14
37497;18718;222;1;72.86
37498;18718;58;1;102.92
37499;18718;85;1;158.91
37500;18719;202;1;105.41
37501;18719;92;1;68.72
37502;18719;167;1;32.21
37503;18720;42;1;211.73
37504;18720;20;1;179.46
37505;18721;79;1;188.4
37506;18722;17;1;17.74
37507;18723;166;1;238.06
37508;18723;5;1;13.58
37509;18724;173;1;48.55
37510;18724;204;1;171.87
37511;18724;62;1;113.39
37512;18725;99;1;108.39
37513;18725;195;1;110.79
37514;18725;63;1;164.41
37515;18726;24;1;47.62
37516;18727;95;1;180.29
37517;18727;106;1;246.24
37518;18728;98;1;100.97
37519;18728;142;1;61.92
37520;18728;99;1;108.39
37521;18729;55;1;103.97
37522;18730;203;1;85.77
37523;18730;141;1;58.8
37524;18731;136;1;97.4
37525;18732;109;1;120.84
37526;18732;44;1;123.75
37527;18733;24;1;47.62
37528;18734;155;1;95.15
37529;18734;176;1;112.06
37530;18735;189;1;212.18
37531;18736;155;1;95.15
37532;18737;134;1;194
37533;18737;173;1;48.55
37534;18737;226;1;243.89
37535;18738;35;1;222.26
37536;18738;41;1;51.6
37537;18739;201;1;33.2
37538;18740;54;1;40.22
37539;18741;139;1;175.88
37540;18742;13;5;185.44
37541;18742;32;1;227.17
37542;18743;201;1;33.2
37543;18743;32;1;227.17
37544;18743;6;2;204.99
37545;18744;32;1;227.17
37546;18745;10;3;227.3
37547;18745;45;1;178.73
37548;18745;213;1;169.67
37549;18746;107;1;178.94
37550;18747;68;1;181.03
37551;18747;112;1;94.15
37552;18748;30;4;147.47
37553;18748;198;1;188.45
37554;18749;194;1;51.99
37555;18749;35;1;222.26
37556;18750;56;1;134.42
37557;18750;37;1;242.2
37558;18751;213;1;169.67
37559;18751;111;1;152.86
37560;18752;119;1;243.06
37561;18752;129;1;149.07
37562;18752;36;1;59.05
37563;18753;153;1;151.7
37564;18753;57;1;132.83
37565;18753;149;1;97.29
37566;18754;158;1;247.62
37567;18755;229;1;232.37
37568;18755;172;1;113.63
37569;18756;165;1;71.92
37570;18756;72;1;98.97
37571;18756;117;1;159.32
37572;18757;185;1;68.75
37573;18758;215;1;76.3
37574;18758;213;1;169.67
37575;18759;96;1;38.3
37576;18759;188;1;73.14
37577;18759;8;1;165.71
37578;18760;102;1;176.48
37579;18760;129;1;149.07
37580;18761;99;1;108.39
37581;18761;137;1;64.38
37582;18761;7;1;223.64
37583;18762;28;1;248.12
37584;18762;98;1;100.97
37585;18763;18;2;45.71
37586;18764;124;1;163.33
37587;18764;143;1;239.58
37588;18765;13;4;185.44
37589;18765;189;1;212.18
37590;18766;77;1;23.76
37591;18767;150;1;70.98
37592;18768;58;1;102.92
37593;18769;186;1;192.46
37594;18769;207;1;81.04
37595;18770;198;1;188.45
37596;18770;213;1;169.67
37597;18770;210;1;80.02
37598;18771;153;1;151.7
37599;18771;211;1;160.17
37600;18771;200;1;118.67
37601;18772;200;1;118.67
37602;18772;197;1;165.51
37603;18773;86;1;222.35
37604;18774;203;1;85.77
37605;18774;17;1;17.74
37606;18774;14;1;230.41
37607;18775;178;1;186.22
37608;18775;111;1;152.86
37609;18775;163;1;240.47
37610;18776;150;1;70.98
37611;18776;83;1;243.87
37612;18776;176;1;112.06
37613;18777;203;1;85.77
37614;18778;90;1;36.68
37615;18778;218;1;13.72
37616;18779;53;1;189.53
37617;18779;187;1;118.86
37618;18779;37;1;242.2
37619;18780;8;3;165.71
37620;18780;31;1;125.17
37621;18781;202;1;105.41
37622;18781;23;1;193.31
37623;18781;229;3;232.37
37624;18782;76;1;60.77
37625;18783;106;1;246.24
37626;18784;190;1;31.14
37627;18784;173;1;48.55
37628;18785;110;1;66.06
37629;18785;151;1;217.89
37630;18786;60;1;140.07
37631;18787;197;1;165.51
37632;18788;198;1;188.45
37633;18788;14;3;230.41
37634;18789;81;1;222.76
37635;18790;197;1;165.51
37636;18790;101;1;198.7
37637;18791;202;1;105.41
37638;18792;202;1;105.41
37639;18793;204;1;171.87
37640;18793;115;1;86.97
37641;18793;164;1;190.92
37642;18794;126;1;42.48
37643;18794;122;1;67.86
37644;18794;43;1;195.34
37645;18795;211;1;160.17
37646;18795;128;1;65.81
